BTE_LEFT::log_power_delta,BTE_LEFT::log_power_theta,BTE_LEFT::log_power_alpha,BTE_LEFT::log_power_beta,BTE_LEFT::log_power_gamma,BTE_LEFT::log_total_power,BTE_LEFT::hjorth_mobility,BTE_LEFT::hjorth_complexity,BTE_LEFT::log_line_length,BTE_RIGHT::log_power_delta,BTE_RIGHT::log_power_theta,BTE_RIGHT::log_power_alpha,BTE_RIGHT::log_power_beta,BTE_RIGHT::log_power_gamma,BTE_RIGHT::log_total_power,BTE_RIGHT::hjorth_mobility,BTE_RIGHT::hjorth_complexity,BTE_RIGHT::log_line_length,CROSS_HEAD::log_power_delta,CROSS_HEAD::log_power_theta,CROSS_HEAD::log_power_alpha,CROSS_HEAD::log_power_beta,CROSS_HEAD::log_power_gamma,CROSS_HEAD::log_total_power,CROSS_HEAD::hjorth_mobility,CROSS_HEAD::hjorth_complexity,CROSS_HEAD::log_line_length,recording_id,subject,cls,chunk,avail_L,avail_R,avail_X,prob
-0.6992698,0.23014212,1.7106161,2.5228343,3.1625977,1.1416664,0.36757702,-1.6861712,1.414099,0.14976406,0.2193799,0.25771236,0.5443659,1.0429311,0.11589575,0.08250125,-1.2534106,0.44895363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,30,True,True,False,0.14434616007767118
-0.43285513,-0.5704403,-0.26067543,-0.27817345,-0.25932217,-0.6149235,0.046439454,-0.37196255,-0.20348215,1.8721399,0.5220065,1.3782163,2.1592083,2.8274832,1.7679147,0.03308098,-0.18710423,1.2371969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,35,True,True,False,0.15577007843477927
-1.3781238,-0.6456542,0.15841913,0.42732334,0.8171072,-0.6720295,0.26699734,-1.4627146,0.27393365,0.33069992,0.6276741,0.97048235,1.5679474,1.6079965,0.41890264,0.13760802,-1.9339447,0.8830044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,38,True,True,False,0.11349834877425731
1.3359795,0.1846242,-0.38270473,-0.27755737,-0.46513367,0.78862,-0.14910108,4.2383785,-0.20328903,5.0060368,4.621356,4.1838746,3.6570559,2.9249911,4.8448753,-0.08495934,3.9813743,0.9805999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,50,True,True,False,0.21214495657327376
0.4546566,-0.118593216,-0.65340805,-0.52096367,-0.6128588,0.0,-0.05766079,0.928601,-0.27008104,-0.0065250397,-0.19663715,0.86433744,1.3260493,1.3613491,0.08190036,0.039224133,-0.7452254,0.31518173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,51,True,True,False,0.07072470329551342
1.8794551,0.2995472,2.3470688,2.4283342,3.0906258,1.8432684,0.21793105,-1.2550788,1.3342664,3.3742955,1.5002909,1.5487475,1.6954784,1.6275721,3.1638713,-0.018375158,0.78031874,1.1258776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,54,True,True,False,0.2804422348991462
1.302146,0.14132595,1.2532907,1.9113641,2.972547,1.3401189,-0.11170991,2.9618888,1.0835471,5.405015,4.3128242,3.3071434,2.619421,2.717997,5.199095,-0.101321995,3.7707953,1.749135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,56,True,True,False,0.6061362520815814
8.219533,3.9191813,1.953558,2.5706663,2.548449,7.5562897,-0.21904719,23.299515,1.4893196,6.3715954,3.0254414,2.3705864,0.9970126,1.3069386,6.1364365,-0.13246271,19.087631,1.2824268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,57,True,True,False,0.537144545627868
-0.56061935,0.12956285,1.1956286,2.8757129,3.863083,1.5516918,0.3892337,-1.6880373,1.7037461,5.696814,3.8373568,3.754823,3.0869164,1.9985027,5.478454,-0.098808065,4.965235,1.1239815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,59,True,True,False,0.3326809206023158
2.7225428,1.0853114,0.6806054,1.6562252,2.0098562,2.2067873,-0.0462541,0.8617728,0.57874346,-0.0010006428,-0.10316992,0.18356037,0.67383146,1.3931832,-0.0048000813,-0.0032182038,0.81340265,0.42136216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,63,True,True,False,0.13109318825197083
-1.0699472,0.59807634,2.2627616,2.553722,3.1614184,1.2133117,0.36511117,-1.6650636,1.4877667,-0.57660127,-0.0022625923,-0.11682892,0.831161,0.8600297,-0.44525576,-0.033322245,2.0078988,0.58155894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,66,True,True,False,0.24138118286305668
-0.921505,0.1166091,1.8019905,2.1829662,3.119872,0.975286,0.3702975,-1.6678276,1.3601949,-1.2324111,-0.17051077,0.059659004,1.4904242,1.8101044,-0.5997648,0.1716325,-2.1481767,0.8715551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,67,True,True,False,0.14616560372574194
-1.0265198,0.33394575,0.949317,0.58379793,0.9778209,-0.27466154,0.12578692,-1.0444257,0.40967798,-2.1051753,0.0041241646,-0.011763573,0.4678769,0.7880974,-1.3134089,0.21318924,-2.586455,0.21733356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,71,True,True,False,0.07576485652460181
-1.3953485,-0.44090557,-0.19751406,0.3607335,0.37491608,-0.7966161,0.21021263,-1.3202542,0.13901496,-1.3148115,-0.4008665,-0.4160838,0.7903695,0.9609351,-0.95843506,0.20710185,-2.4271266,0.47728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,82,True,True,False,0.0725069673436016
-0.75544643,-0.1319499,0.249084,0.33812714,0.29102898,-0.51078033,0.15596344,-1.0260451,0.22425175,-1.3875444,-0.024961472,0.54956245,0.8161688,1.1047311,-0.85928726,0.17055434,-2.2823899,0.3599832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,83,True,True,False,0.06990827870265635
-0.7937484,-0.75405455,0.57132196,1.3891859,1.4611058,0.012826443,0.30278707,-1.583883,0.7770715,-0.78064895,0.42054796,0.25696707,0.25378132,0.21469736,-0.59832716,0.15692097,-2.129019,0.20062661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,89,True,True,False,0.08141747725211929
-0.7776942,0.21010876,0.090390205,1.7578115,1.936171,0.30771637,0.3050866,-1.5960562,0.83065534,-2.2113388,-0.6378398,-0.46492338,0.55666685,0.75260735,-1.4875731,0.19547126,-2.4375117,0.31413627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,93,True,True,False,0.06678443191275403
0.46927834,-0.11958647,1.0980186,2.3577895,2.212901,0.97725224,0.20679362,-1.3539722,1.0008855,-2.216399,-0.4530282,-0.3014431,0.36945486,0.84756327,-1.4864731,0.15585172,-2.119009,0.31790638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,95,True,True,False,0.08026775503662358
-0.48356295,0.63297987,0.75644636,2.8666124,2.4856725,1.1317377,0.2868808,-1.5728552,1.3137636,-2.2727277,-0.15450239,-0.6085019,0.2118063,0.38128233,-1.5571775,0.1925829,-2.3697677,0.18877554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,98,True,True,False,0.09340580714902257
0.06707287,0.69648504,1.7398477,2.7546868,2.7715735,1.2560773,0.29141468,-1.5864443,1.4065602,-1.2684233,0.3199358,-0.021842003,0.5928936,0.7750406,-0.8584237,0.082559764,-1.3893108,0.31715727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,99,True,True,False,0.14233652011527442
-1.2045116,1.1526232,2.0008736,1.925983,2.1435652,0.67878866,0.3252145,-1.6523713,1.0607526,-2.0349977,-0.46961784,0.18898773,1.0801167,1.5845065,-1.0717278,0.2663187,-2.7603023,0.57756996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,101,True,True,False,0.08497235529451269
-0.542953,-0.53017855,1.8701401,2.0237927,2.0523891,0.644279,0.30993354,-1.6183823,1.0029447,-1.183964,-0.7787609,-0.1861124,0.4924698,1.341826,-0.9203472,0.121720105,-1.7155654,0.4617548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,103,True,True,False,0.09365614421554265
0.5156269,0.90317726,1.9092622,2.0345101,2.2602005,1.0013313,0.19001107,-1.2567313,1.0857551,0.72058105,0.75799704,0.76979256,0.66047716,0.53266907,0.6407685,0.018128872,-0.34285688,0.39131427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,107,True,True,False,0.1765358399065176
-1.0765815,0.5799551,1.9033947,2.262998,2.291533,0.79487705,0.34335518,-1.6867015,1.1027637,-1.5508516,-0.8584037,0.15612936,1.1641488,1.5291619,-0.9157729,0.31382546,-2.9257436,0.6150348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,110,True,True,False,0.07137530105499007
-1.2763138,0.3781538,1.4292917,2.0747423,2.6389184,0.70258427,0.26928014,-1.5345091,1.1086767,-1.3616321,-0.41160345,-0.17793894,0.8328967,0.87126493,-0.9694743,0.13228261,-1.871165,0.51832175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,113,True,True,False,0.12925912764535205
0.22182131,1.3643007,2.2297406,2.6715636,2.0618987,1.2367666,0.27043742,-1.5454028,1.3040116,-0.70120835,-0.30016422,0.75274515,0.7969928,0.75156116,-0.5071392,0.1683687,-2.2947688,0.4123671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,117,True,True,False,0.11432212957942513
-0.120048046,-0.27837944,1.5815587,2.7515244,3.3081408,1.3303771,0.34944052,-1.7009157,1.372292,-0.51224875,0.09367418,-0.4347849,0.7596803,1.2455244,-0.39086652,0.14411893,-1.9533942,0.5608628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,119,True,True,False,0.13133870413396512
-1.0349145,0.34503603,1.8710532,2.5055737,2.297338,0.9075699,0.35565704,-1.7199751,1.2786677,-1.5509117,-0.36322355,-0.733335,0.78350544,1.1182694,-1.0780401,0.2426796,-2.6363397,0.43702102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,121,True,True,False,0.10343550751523327
-0.43830013,1.0885472,2.9160218,2.0821114,2.1121283,1.0507805,0.22656439,-1.4038647,1.1333497,-0.70058274,0.035141468,0.0084991455,0.62181616,1.0969515,-0.53486204,0.118894696,-1.9027283,0.4372158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,124,True,True,False,0.15991029568925416
-0.91278267,0.70496035,2.0251245,2.2605915,2.1229844,0.80637693,0.26184887,-1.5356303,1.0883093,-1.389075,0.14692307,-0.259861,0.54023695,0.7654028,-0.977458,0.0878111,-1.4164729,0.34818172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,125,True,True,False,0.14072361951156973
-0.08158636,0.7285719,2.527278,2.5452318,2.4782095,1.1934798,0.23390536,-1.4839343,1.1642857,-0.4855454,0.16095829,1.1383138,0.9612951,0.8769169,-0.2641363,0.05267559,-0.9469583,0.38533163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,127,True,True,False,0.12182848819382605
-0.19438028,0.40271282,0.41602325,2.78341,2.8747225,1.1770415,0.3226841,-1.6389924,1.2819545,-2.2624648,-0.16786528,0.06298733,0.94366646,1.3281918,-1.1934662,0.28811777,-2.862305,0.5284281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,128,True,True,False,0.06977695003655789
-0.36759758,0.5782194,2.395278,2.9750156,2.6928291,1.3786101,0.3049749,-1.6549999,1.2763786,-0.3537705,0.4580493,0.46096897,0.8144331,0.8839288,-0.21813202,0.07019767,-1.2155402,0.52821946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,132,True,True,False,0.1511859759802588
0.17416716,1.077713,2.5121999,2.7799606,2.4341607,1.3481195,0.25112462,-1.5404598,1.0816302,-0.063333035,0.9803791,0.2351594,0.50171137,0.83252287,0.020693779,0.15436158,-2.3510122,0.42998052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,134,True,True,False,0.13503195496772924
6.546344,3.1165876,2.670436,2.0307693,1.1318307,5.889721,-0.22378325,22.061348,0.9321804,4.523163,2.4026377,2.5206332,2.7027316,2.7223902,4.308114,-0.11582184,16.746365,1.1690483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,137,True,True,False,0.3707158524273491
10.433039,7.588945,6.494827,5.421713,4.2541,9.779133,-0.21443312,11.510433,2.135124,4.927852,1.9745488,3.0733423,2.8840091,2.6368332,4.7061186,-0.11311999,14.249447,1.2711544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,143,True,True,False,0.5338271710449816
7.9164143,4.8420043,4.8904967,3.6870875,3.303308,7.266116,-0.10228029,1.525518,2.6506884,6.39553,4.1358166,3.4530997,3.4228199,3.1894279,6.169424,-0.031450406,0.33720732,2.5356212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,145,True,True,False,0.8990963788096267
-0.9668112,0.1672368,0.7687187,2.6252403,3.0174084,1.0597811,0.45331252,-1.7969017,1.5728095,-1.9235198,-0.612463,-0.17614698,-0.3617649,-0.22368526,-1.5795817,0.103405625,-1.8061597,-0.13698626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,148,True,True,False,0.07547946032089112
1.0165572,0.56011915,4.1746664,4.0599003,4.297199,2.7063525,-0.024967924,0.7008929,2.1479056,2.0811806,3.0186942,5.6743946,4.8149724,3.8017945,3.0353649,0.12352407,-2.2839122,1.9882312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,150,True,True,False,0.4025721746506915
7.677657,6.3643093,5.028919,3.0471475,2.3968215,7.0618486,-0.17424163,4.0686283,1.9317348,5.3288336,1.7223773,0.6961651,0.9657502,1.2908759,5.093329,-0.119958766,11.768908,1.2247577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,156,True,True,False,0.7585316299032018
4.8248196,2.85985,3.1122952,2.3785038,2.9521265,4.2293224,-0.13713993,4.3571854,1.2163198,3.146238,1.6807556,2.291306,1.5056105,0.9848137,2.9498806,-0.10984108,5.028523,1.4226382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,165,True,True,False,0.5191018647059915
0.8681545,1.8897634,5.4130793,4.3205714,4.9359465,3.3622043,0.2839163,-1.5299289,1.7972424,5.823078,6.3177423,5.596378,5.5581474,5.125055,5.762396,-0.0719489,3.726644,1.7060161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,167,True,True,False,0.47634418021123115
-1.3577051,-0.6172657,0.05565691,1.0844722,1.2850266,-0.315557,0.2602626,-1.4158624,0.6177118,-3.0151746,-0.6556649,-0.91256475,-0.16868448,-0.71934414,-2.1371098,0.11199519,-1.8684688,-0.26097965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,170,True,True,False,0.049970422432206604
1.0088096,1.042829,4.139034,4.209401,4.134124,2.73893,0.3030939,-1.5582795,1.3960795,4.870516,1.4942565,4.2126083,3.9325645,3.5296078,4.6744003,-0.09492701,8.824923,1.3094351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,172,True,True,False,0.18213261282683152
0.9751735,0.0072546005,-0.4438181,0.36434317,0.008588314,0.5215788,-0.15940416,5.8023577,0.1694684,7.4063997,7.8980865,6.450089,5.196246,3.931581,7.2999125,-0.08702224,4.515036,2.240892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,176,True,True,False,0.6165738150715556
-0.6461134,-0.7393384,-0.30169487,0.09938526,-0.27974224,-0.68082523,0.0064182132,0.09540939,-0.015115976,-0.90519214,-0.5869255,0.25381708,0.40792704,0.89490366,-0.74873924,0.1454477,-1.9543381,0.27239156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,179,True,True,False,0.06803156175303199
-2.3086343,-0.7829213,-0.695344,-0.40080214,-0.43236637,-1.5155225,0.10070957,-0.7716031,-0.14888883,-1.8156917,-0.71948195,-0.27384424,0.31056452,1.2561436,-1.3049374,0.13060585,-1.8146527,0.36135793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,181,True,True,False,0.07225828621214118
1.1603155,0.4503665,-0.11058378,-0.14378023,-0.63369465,0.65986824,-0.06930226,1.1103692,-0.18396044,0.24294639,-0.81949186,0.54755116,-0.025094986,-0.20536232,0.117533684,0.002791673,-0.014277458,-0.18908548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,186,True,True,False,0.05214012213105821
0.013328075,-0.4750681,-0.06233406,0.005165577,0.31103373,-0.22743845,0.04247786,-0.2916031,0.0579288,0.03148985,-0.5143819,0.29194975,-0.2734809,-0.19867992,-0.07938123,-0.07576463,5.5701804,-0.021179438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,197,True,True,False,0.10116328235735862
-0.69201946,-0.9636369,-0.8732481,0.1388607,0.19352007,-0.70416594,0.03834887,-0.30917478,-0.10557771,-2.4015753,-1.150888,-0.3283553,0.7826767,1.6307917,-1.3734355,0.37788543,-3.084614,0.6741874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,204,True,True,False,0.041674149738835445
-0.27096748,-0.23445845,-0.15777302,0.50640297,0.9914408,-0.2101245,-0.03857924,0.8125253,0.3727739,0.21252894,-0.81866264,0.03049469,1.3663697,1.7484283,0.21914315,-0.023849912,1.7993379,0.82993555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,207,True,True,False,0.19790517464293475
-0.91266155,-0.70393324,-0.47320843,0.012880802,0.0029973984,-0.82284164,0.0049871355,0.060258865,0.057733297,-3.4321043,-0.958724,-0.7884002,1.2939014,1.6687756,-1.3419309,0.3609188,-3.0146053,0.7566209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,210,True,True,False,0.050073364365913545
-0.22393417,0.3637843,-0.46894836,0.12534475,0.32618618,-0.28738356,0.03727244,-0.232198,0.0973196,-0.90962195,0.6756015,0.48979616,0.9627614,1.9558144,-0.41398668,0.28355223,-2.7515388,0.75302005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,212,True,True,False,0.10380222212464994
-0.11827755,0.5114145,0.46444035,0.0,0.12910461,-0.1729703,0.10472672,-0.7850857,0.062381506,-1.3939621,-0.64539194,-0.11139488,1.1116776,1.4027562,-0.8814764,0.25958106,-2.631988,0.72031474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,214,True,True,False,0.08478674654971943
5.0084853,2.849709,1.747839,0.52894306,-0.4310131,4.3665404,-0.2205619,19.366215,0.62035656,3.9585106,1.9050603,3.1586456,2.6585698,2.7120047,3.7617257,-0.09168776,7.902591,1.3110797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,216,True,True,False,0.3339008707261291
-0.38023615,0.2591052,2.2744899,3.2053776,3.4162989,1.6369023,0.39267713,-1.7416953,1.6895168,-1.1968377,0.103009224,0.4722395,1.126749,1.5637097,-0.6519861,-0.020373568,1.6444826,0.6858597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,222,True,True,False,0.1990155173233134
1.6340222,0.4322133,2.1881952,3.0202808,3.3167043,1.9163678,0.15597235,-0.98589015,1.4533288,4.2864223,1.397337,1.3904748,1.4585991,2.0517836,4.058175,-0.10599497,10.751953,1.1738629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,223,True,True,False,0.41706592776423157
0.50301933,0.1813345,2.424262,3.224292,3.5523934,1.7868445,0.15034477,-0.954283,1.5337007,5.972802,1.4771719,1.217174,1.829216,2.040042,5.7362456,-0.12418866,24.170275,1.1953483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,224,True,True,False,0.5507623858606572
3.3003936,0.9367614,3.1170373,3.8158314,3.9054227,3.123312,0.03583379,-0.16906953,1.6508105,7.3796997,3.751096,4.4203925,3.8371074,3.8970613,7.1466017,-0.11287022,12.041523,1.6047635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,225,True,True,False,0.47119700013433763
-1.4779773,0.12469339,1.8801637,3.5408192,3.9045215,1.9008524,0.44532377,-1.8029411,1.8537462,-2.5294998,-1.1242127,0.36650372,0.83987856,1.3491673,-1.3655596,0.20380786,-2.3906715,0.555177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,231,True,True,False,0.07712083503504036
-0.5041809,0.5924411,2.5830235,2.8250408,3.1584048,1.4214592,0.19988708,-1.213853,1.4362795,-0.41661382,-0.63150835,0.16744852,0.80217934,1.2617393,-0.34308982,-0.059452392,4.183497,0.65074587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,236,True,True,False,0.2610677096481711
-1.0929308,0.701262,1.9773154,2.454095,3.076693,1.1057186,0.36682916,-1.6906214,1.3867338,-2.6178563,-1.3925543,-0.6693611,1.1668887,1.4418063,-1.3556056,0.14077032,-1.850899,0.73506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,237,True,True,False,0.11020958385961797
-0.6788149,-0.16286421,2.3463802,2.032425,2.5897193,0.86060786,0.31750917,-1.5661359,1.2751191,-1.77829,-0.64186764,-0.87041473,1.2921262,2.1737294,-0.87341213,0.1354757,-1.8387933,0.82017326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,241,True,True,False,0.14889712274203518
0.38617563,0.8397689,2.1901145,1.873805,2.0097075,0.91702104,0.15486757,-1.0357354,1.1125839,1.255341,-0.594265,-0.10413504,1.5408278,2.1184173,1.1302214,-0.08745998,8.829393,1.0386274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,243,True,True,False,0.3824595888762513
1.309258,1.2362723,2.5202208,3.0062523,3.4164662,1.8736088,0.24891956,-1.3487316,1.5464828,0.3772812,-0.37085247,0.06368351,1.2087054,1.3834224,0.33119464,-0.08723043,8.630634,0.7147629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,248,True,True,False,0.3133123041197462
6.3902173,2.8545923,2.3019505,3.8312345,4.396839,5.7582808,-0.14347477,4.889209,1.9647496,-1.992542,-0.9872947,-0.52743435,-0.15955639,0.04038477,-1.6592999,0.092245966,-1.4276054,0.048479557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,252,True,True,False,0.15286157629560315
0.9358859,-0.3109827,2.9340458,3.5784414,4.257183,2.264622,0.33176517,-1.6132519,1.9192383,2.5945663,0.09773731,0.2555089,0.02836132,-0.117679596,2.369958,-0.122901484,21.289001,0.20631361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,257,True,True,False,0.31090030671634095
1.2939687,0.95862865,3.210916,3.1332917,3.8639894,2.1023068,0.27253103,-1.4457631,1.7571332,1.9587828,1.7373161,1.6835742,1.5612583,1.1756778,1.8384995,-0.04690315,2.3240848,0.43512344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,261,True,True,False,0.23463514581636447
0.36056423,0.79423046,1.7758594,2.6041837,2.8369904,1.2612693,0.22899099,-1.3421018,1.2657223,1.0632615,0.29380274,-0.14982128,0.0833807,0.4973607,0.8937161,-0.07408321,5.770415,0.120746374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,269,True,True,False,0.19191504234685453
-0.7253866,0.21015835,1.2045074,2.3535142,2.6265569,0.8497505,0.34712845,-1.6474724,1.2022755,0.12736583,-0.20994139,-0.11391497,0.5118675,0.68181896,0.052186012,-0.047867894,2.6272717,0.29092336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sub-115_ses-01_task-szMonitoring_run-52,115,control,270,True,True,False,0.1509816599099735
